,,available_electric_bikes,available_electric_bikes,available_electric_bikes,available_electric_bikes,available_electric_bikes,available_electric_bikes,available_electric_bikes,available_electric_bikes,available_mechanical_bikes,available_mechanical_bikes,available_mechanical_bikes,available_mechanical_bikes,available_mechanical_bikes,available_mechanical_bikes,available_mechanical_bikes,available_mechanical_bikes,available_bikes,available_bikes,available_bikes,available_bikes,available_bikes,available_bikes,available_bikes,available_bikes,available_docks,available_docks,available_docks,available_docks,available_docks,available_docks,available_docks,available_docks,status,status,status,status,status,status,status,status,last_update,last_update,last_update,last_update,last_update,last_update,last_update,last_update
,,count,mean,min,25%,50%,75%,max,std,count,mean,min,25%,50%,75%,max,std,count,mean,min,25%,50%,75%,max,std,count,mean,min,25%,50%,75%,max,std,count,mean,min,25%,50%,75%,max,std,count,mean,min,25%,50%,75%,max,std
station_id,name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10037,Quai de Valmy,307.0,2.1726384364820848,0.0,1.0,2.0,3.0,7.0,1.4839557659343605,307.0,1.0716612377850163,0.0,0.0,1.0,2.0,6.0,1.1749335299912969,307.0,3.244299674267101,0.0,1.0,3.0,5.0,11.0,2.1272258810755242,307.0,22.263843648208468,14.0,21.0,22.0,24.0,26.0,2.120263783452885,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.954397440,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
10038,Place du Colonel Fabien,307.0,1.716612377850163,0.0,1.0,1.0,3.0,5.0,1.3239193112580936,307.0,0.9087947882736156,0.0,0.0,1.0,2.0,4.0,0.9925313483000777,307.0,2.6254071661237783,0.0,2.0,3.0,3.0,8.0,1.3790233165288315,307.0,21.384364820846905,15.0,20.0,21.0,23.0,26.0,2.3463536939942524,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:25.394136576,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:50,2023-06-02 21:03:18,2023-06-03 21:35:37,
10039,Sambre et Meuse - Villette,307.0,2.179153094462541,0.0,1.0,2.0,2.0,10.0,1.6281295453233358,307.0,0.6319218241042345,0.0,0.0,0.0,1.0,5.0,0.9758642325674738,307.0,2.811074918566775,0.0,2.0,2.0,3.0,13.0,2.1290415970149215,307.0,21.107491856677523,11.0,20.0,22.0,22.0,24.0,2.3787270506448226,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.931596032,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
10041,Gare du Nord - La Chapelle,307.0,0.8078175895765473,0.0,0.0,1.0,1.0,4.0,0.7789326486884881,307.0,0.6156351791530945,0.0,0.0,0.0,1.0,6.0,0.8868040420264565,307.0,1.4234527687296417,0.0,0.0,1.0,2.0,8.0,1.384969667756321,307.0,14.241042345276872,8.0,13.0,15.0,15.0,17.0,1.8857592102001286,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:25.179152896,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
10042,Enghien - Faubourg Poissonnière,307.0,3.6807817589576546,0.0,1.0,3.0,6.0,15.0,3.5913460856783432,307.0,6.990228013029316,0.0,1.0,3.0,14.0,25.0,7.07545021178682,307.0,10.67100977198697,0.0,3.0,9.0,16.0,30.0,8.651527498771284,307.0,20.973941368078176,2.0,16.0,24.0,28.0,33.0,8.564211811797708,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.628664320,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:48,2023-06-02 21:03:16.500000,2023-06-03 21:35:37,
1006,Grande Truanderie - Saint-Denis,307.0,7.908794788273616,0.0,4.0,8.0,12.0,19.0,4.6944015655946725,307.0,13.019543973941367,0.0,7.0,14.0,19.0,29.0,7.269302170066026,307.0,20.928338762214985,1.0,13.0,25.0,30.0,32.0,9.659974602594648,307.0,10.579804560260586,1.0,2.0,6.0,20.0,31.0,9.530274222658239,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:25.091205120,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
1007,Turbigo - Française,307.0,3.58957654723127,0.0,1.0,3.0,6.0,11.0,2.70577127379881,307.0,7.472312703583062,0.0,4.0,9.0,11.0,14.0,3.92599625505519,307.0,11.061889250814332,0.0,9.0,12.0,13.0,15.0,3.4011840038753283,307.0,4.462540716612378,1.0,2.0,3.0,7.0,16.0,3.4858815232666434,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:25.123778560,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
1008,Les Halles - Saint-Eustache,307.0,9.449511400651465,0.0,4.5,8.0,15.0,21.0,6.471649441411104,307.0,12.416938110749186,2.0,9.0,10.0,17.0,28.0,5.461281398698024,307.0,21.866449511400653,2.0,16.0,24.0,28.0,31.0,6.904939131640355,307.0,8.648208469055374,0.0,2.0,7.0,14.0,29.0,6.96396103635537,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:25.234527744,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
10105,Mazagran - Bonne Nouvelle,307.0,3.3811074918566777,0.0,2.0,3.0,5.0,14.0,2.6864525917319715,307.0,5.716612377850163,0.0,2.0,5.0,10.0,14.0,3.8866056552205928,307.0,9.09771986970684,0.0,4.0,9.0,13.0,20.0,5.330596235124563,307.0,14.843648208469055,5.0,10.0,15.0,20.0,25.0,5.32428617266083,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:25.009772032,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
10107,Gare du Nord - Hôpital Lariboisière,307.0,1.8534201954397393,0.0,1.0,1.0,2.0,13.0,2.1590392961537104,307.0,1.1335504885993486,0.0,0.0,0.0,1.0,14.0,2.063948584161797,307.0,2.986970684039088,0.0,1.0,2.0,3.0,20.0,3.647878729430018,307.0,45.328990228013026,28.0,45.0,46.0,47.0,49.0,3.791878139748373,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.586319104,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:48,2023-06-02 21:03:16.500000,2023-06-03 21:35:37,
10110,Louis Blanc - Jemmapes,307.0,1.3355048859934853,0.0,0.0,1.0,2.0,8.0,1.4601940473861004,307.0,0.742671009771987,0.0,0.0,1.0,1.0,5.0,0.875727540245855,307.0,2.0781758957654723,0.0,1.0,2.0,3.0,9.0,1.6549823553169836,307.0,28.729641693811075,21.0,28.0,29.0,30.0,31.0,1.822660789850172,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.944625152,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
10113,Parmentier - Hôpital Saint-Louis,307.0,2.270358306188925,0.0,1.0,2.0,3.0,9.0,1.8422778779798268,307.0,1.9543973941368078,0.0,0.0,1.0,2.0,18.0,3.199959948441101,307.0,4.2247557003257326,0.0,2.0,3.0,6.0,20.0,3.664657139477928,307.0,37.70684039087948,22.0,37.0,39.0,40.0,42.0,3.69755953571992,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.703582976,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:48,2023-06-02 21:03:16.500000,2023-06-03 21:35:37,
10114,Granges aux Belles - Hôpital Saint-Louis,307.0,1.299674267100977,0.0,1.0,1.0,2.0,4.0,0.9082590677082261,307.0,1.9381107491856677,0.0,0.0,2.0,3.0,11.0,1.994947952729535,307.0,3.237785016286645,0.0,2.0,3.0,5.0,13.0,2.232880912479937,307.0,55.01628664495114,46.0,54.0,55.0,56.0,59.0,2.0153970779026267,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.817589504,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
10115,Granges aux Belles,307.0,1.3257328990228012,0.0,0.0,1.0,3.0,6.0,1.4432927020700816,307.0,0.8599348534201955,0.0,0.0,0.0,1.0,4.0,1.3491430331312648,307.0,2.185667752442997,0.0,0.0,1.0,4.0,8.0,2.364233033557232,307.0,21.39413680781759,16.0,20.0,21.0,23.0,25.0,2.215003390615496,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.566775296,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:48,2023-06-02 21:03:16.500000,2023-06-03 21:35:37,
1012,Jean-Jacques Rousseau - Deux Ecus,307.0,5.58957654723127,0.0,3.0,6.0,8.0,12.0,3.1932765585803695,307.0,9.449511400651465,0.0,7.0,10.0,12.0,16.0,3.9614017732182285,307.0,15.039087947882736,0.0,12.0,17.0,20.0,20.0,5.622530233290528,307.0,6.201954397394137,2.0,2.0,3.0,9.0,20.0,5.541135188242947,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:25.211726336,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
1013,Place du Palais Royal,307.0,16.566775244299674,2.0,11.0,17.0,21.0,33.0,8.088033019780418,307.0,29.221498371335503,0.0,14.0,28.0,45.0,56.0,15.773616810675668,307.0,45.78827361563518,3.0,29.0,54.0,64.0,67.0,19.852169156353458,307.0,20.44299674267101,0.0,3.0,12.0,37.0,63.0,19.813159326403586,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:25.231270400,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
1014,Rivoli - Musée du Louvre,307.0,7.045602605863192,0.0,3.0,6.0,11.0,18.0,4.594455867388303,307.0,11.93485342019544,0.0,8.0,12.0,15.0,22.0,5.225846107933492,307.0,18.980456026058633,0.0,17.0,21.0,23.0,24.0,5.21933394698827,307.0,4.371335504885994,0.0,0.0,3.0,6.0,24.0,5.221770588591486,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:25.185667840,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
1015,Place André Malraux,307.0,4.736156351791531,0.0,2.0,4.0,7.0,11.0,3.3105242483636395,307.0,7.563517915309446,0.0,5.0,8.0,10.0,14.0,3.0993945227024153,307.0,12.299674267100977,2.0,12.0,13.0,14.0,16.0,2.839054182596957,307.0,5.361563517915309,2.0,3.5,5.0,6.0,16.0,2.7599294591199794,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:25.228013056,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
10151,Gare du Nord - Faubourg Saint-Denis,307.0,5.208469055374593,0.0,1.0,3.0,6.0,21.0,5.300961184409339,307.0,1.6156351791530945,0.0,0.0,1.0,2.0,9.0,2.079030812992622,307.0,6.824104234527687,0.0,2.0,4.0,7.0,26.0,7.038294326168763,307.0,19.912052117263844,0.0,20.0,22.0,25.0,27.0,7.469464069628489,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:25.387622400,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:18,2023-06-03 21:35:37,
10152,Gare du Nord - Place de Valenciennes,307.0,2.9348534201954397,0.0,1.0,2.0,4.0,14.0,3.387161973778945,307.0,1.703583061889251,0.0,0.0,0.0,2.0,12.0,2.7806674203720765,307.0,4.638436482084691,0.0,1.0,2.0,5.5,23.0,5.62582352708298,307.0,19.47557003257329,1.0,18.0,21.0,23.0,25.0,5.733335264262187,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.947882496,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
10153,Gare du Nord - Denain,307.0,2.8403908794788273,0.0,0.0,2.0,5.0,14.0,3.2585629541950687,307.0,0.8990228013029316,0.0,0.0,0.0,1.0,9.0,1.6268475739571198,307.0,3.739413680781759,0.0,1.0,2.0,6.0,18.0,4.198176189160844,307.0,15.765472312703583,0.0,14.0,17.0,19.0,20.0,4.507478900046192,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.970683904,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
1016,Thérèse - Opéra,307.0,9.120521172638437,0.0,6.0,10.0,13.0,16.0,4.041670493878268,307.0,10.90228013029316,0.0,9.0,10.0,13.0,21.0,4.384713643815755,307.0,20.022801302931597,0.0,19.0,22.0,23.0,25.0,5.476282907228067,307.0,4.501628664495114,0.0,1.0,3.0,5.0,24.0,5.292351487466424,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.850162944,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
10161,Gare de l'Est - Faubourg-Saint-Martin,307.0,2.241042345276873,0.0,1.0,1.0,3.0,14.0,2.7345303849666016,307.0,2.0586319218241043,0.0,0.0,1.0,2.0,13.0,3.02113720603194,307.0,4.299674267100977,0.0,1.0,2.0,5.0,23.0,5.059912283019538,307.0,26.912052117263844,9.0,26.0,28.0,31.0,32.0,5.332299350494868,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.566775296,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:48,2023-06-02 21:03:16.500000,2023-06-03 21:35:37,
10162,Alexandre Parodi - Quai de Valmy,307.0,2.2931596091205213,0.0,1.0,2.0,3.0,8.0,1.4206870693264864,307.0,0.7100977198697068,0.0,0.0,0.0,1.0,6.0,1.0651930646269834,307.0,3.003257328990228,0.0,2.0,3.0,4.0,10.0,1.7461411635309316,307.0,18.15960912052117,11.0,17.0,18.0,19.0,22.0,1.9038824738320668,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.566775296,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:48,2023-06-02 21:03:16.500000,2023-06-03 21:35:37,
10163,Gare du Nord - Demarquay,307.0,1.9739413680781759,0.0,0.0,2.0,3.0,9.0,1.791219990781309,307.0,0.9348534201954397,0.0,0.0,0.0,1.0,7.0,1.6964949144586363,307.0,2.9087947882736156,0.0,1.0,3.0,3.0,14.0,2.802570163815708,307.0,26.95439739413681,15.0,26.0,27.0,29.0,30.0,2.9268653978698933,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.827361536,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
10164,Claude Vellefaux - Sambre et Meuse,307.0,1.006514657980456,0.0,0.0,1.0,1.0,6.0,1.1260245453564615,307.0,0.7133550488599348,0.0,0.0,0.0,1.0,7.0,1.2482343664789344,307.0,1.719869706840391,0.0,0.0,1.0,2.0,10.0,1.827449376808638,307.0,30.31270358306189,22.0,29.0,31.0,32.0,33.0,2.0706322295739814,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.892508160,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
10165,Gare de l'Est - Place du 11 Novembre 1918,307.0,3.3322475570032575,0.0,1.0,2.0,5.0,16.0,3.2509982123070675,307.0,3.1172638436482085,1.0,1.0,2.0,4.0,13.0,3.0194243173056705,307.0,6.449511400651466,1.0,3.0,4.0,9.0,23.0,5.547173639017041,307.0,32.8371335504886,16.0,30.5,36.0,36.0,38.0,5.563024720796904,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.768729344,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
10166,Strasbourg - Saint-Denis,307.0,2.954397394136808,0.0,2.0,2.0,4.0,10.0,1.7200866024689534,307.0,4.130293159609121,0.0,1.5,5.0,7.0,10.0,2.841561451456582,307.0,7.084690553745928,1.0,5.0,7.0,9.0,14.0,3.086867632895044,307.0,6.739413680781759,1.0,5.0,7.0,9.0,14.0,2.947887852744952,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:25.254071552,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
1017,Saint-Honoré - 29 juillet,307.0,6.82084690553746,0.0,3.0,7.0,11.0,14.0,4.383997407313919,307.0,7.195439739413681,1.0,4.0,7.0,10.0,17.0,3.9416800835634436,307.0,14.01628664495114,2.0,11.0,16.0,18.0,20.0,4.7763437238693935,307.0,4.517915309446254,0.0,1.0,3.0,7.0,17.0,4.719120980585831,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:25.221498368,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
1018,Alger - Rivoli,307.0,5.237785016286645,0.0,3.0,5.0,8.0,11.0,2.7898284517568945,307.0,10.866449511400651,0.0,7.0,11.0,15.0,20.0,4.924105183953594,307.0,16.104234527687296,0.0,13.0,18.0,20.0,21.0,4.6126653202440036,307.0,4.022801302931596,0.0,1.0,3.0,5.0,20.0,4.383137769021244,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:25.195439616,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
1020,Cambon - Rivoli,307.0,14.0814332247557,1.0,6.0,13.0,19.0,32.0,8.27212109930927,307.0,15.498371335504887,1.0,8.0,17.0,22.0,33.0,7.467303278548165,307.0,29.579804560260587,3.0,24.0,34.0,36.0,40.0,9.993264854157456,307.0,8.90228013029316,0.0,2.0,4.0,14.5,36.0,9.603421980641276,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:25.091205120,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
10201,Magenta - Chabrol,307.0,2.250814332247557,0.0,1.0,2.0,3.0,9.0,1.6741862684579818,307.0,3.221498371335505,1.0,1.0,2.0,4.0,15.0,2.867976280171227,307.0,5.472312703583062,1.0,2.0,5.0,7.0,17.0,3.734013706377261,307.0,16.90228013029316,3.0,14.0,18.0,21.0,23.0,4.640355943324574,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:25.228013056,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
10202,Bichat - Grange aux Belles,307.0,3.45928338762215,1.0,2.0,3.0,5.0,14.0,2.208303582740982,307.0,2.472312703583062,0.0,1.0,2.0,3.0,10.0,1.7680115653923103,307.0,5.931596091205212,1.0,3.0,5.0,8.0,20.0,3.5394894197700904,307.0,17.583061889250814,5.0,15.0,17.0,20.0,26.0,4.349379011277231,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:25.260586240,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
1021,Halles - Bourdonnais,307.0,4.7882736156351795,0.0,2.0,4.0,7.0,13.0,3.0939735777884763,307.0,9.631921824104234,0.0,7.0,9.0,14.0,18.0,4.70829027088542,307.0,14.420195439739414,1.0,10.0,16.0,19.0,20.0,5.191998238955063,307.0,5.394136807817589,0.0,1.0,4.0,10.0,19.0,5.236033225831056,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:25.035830528,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
1022,Danielle Casanova - Place Vendôme,307.0,12.32899022801303,1.0,7.0,13.0,16.0,25.0,6.266356893410275,307.0,15.003257328990228,0.0,11.5,17.0,20.0,23.0,5.591484171263204,307.0,27.332247557003257,2.0,22.0,33.0,33.0,37.0,8.858014123550777,307.0,8.635179153094462,0.0,1.0,4.0,14.0,34.0,9.118167612248316,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.872964096,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
1023,Saint-Honoré - Musée du Louvre,307.0,4.342019543973941,0.0,2.0,4.0,6.0,11.0,2.4608622405443676,307.0,12.876221498371336,1.0,11.0,13.0,15.0,20.0,3.7526881071052935,307.0,17.218241042345277,2.0,16.0,19.0,20.0,22.0,4.216516640810467,307.0,4.563517915309446,0.0,2.0,3.0,5.0,20.0,4.137944692312692,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:25.214983680,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
1024,Coquillière - Louvre,307.0,7.651465798045603,0.0,5.0,8.0,11.0,14.0,3.4696192367947534,307.0,7.462540716612378,0.0,5.0,7.0,10.0,16.0,3.533369967550116,307.0,15.11400651465798,0.0,13.0,17.0,19.0,20.0,4.873232802531585,307.0,5.791530944625407,1.0,2.0,4.0,8.0,21.0,4.851607772207734,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:25.228013056,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
1025,Oratoire - Rivoli,307.0,5.986970684039088,1.0,4.0,6.0,8.0,11.0,2.1932366945872874,307.0,9.44299674267101,3.0,8.0,10.0,11.0,14.0,2.4479900004846864,307.0,15.429967426710098,5.0,14.0,17.0,17.0,18.0,2.8635894905131467,307.0,2.026058631921824,0.0,0.0,1.0,3.0,12.0,2.6394391430785284,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:25.214983680,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
1026,Place du Lieutenant Henri Karcher,307.0,5.026058631921824,0.0,2.0,4.0,7.0,16.0,4.555321362484244,307.0,14.110749185667752,0.0,9.0,13.0,21.0,28.0,7.499942162671825,307.0,19.136807817589577,0.0,13.0,20.0,27.0,29.0,8.739560358900599,307.0,10.084690553745927,1.0,1.0,9.0,17.0,30.0,9.24640860250362,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:25.221498112,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
11001,Richard Lenoir - Place de la Bastille,307.0,6.221498371335505,0.0,4.0,6.0,8.0,14.0,2.775321986118246,307.0,25.960912052117266,2.0,19.0,27.0,35.0,45.0,10.215573614020983,307.0,32.182410423452765,7.0,23.0,33.0,41.0,52.0,11.500466744760493,307.0,18.42671009771987,0.0,10.5,17.0,27.0,43.0,10.803216202485387,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:25.371335424,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:18,2023-06-03 21:35:37,
11002,Roquette - Thiéré,307.0,2.9218241042345277,0.0,1.0,3.0,4.0,9.0,2.0644230219129063,307.0,10.302931596091206,1.0,6.0,11.0,15.0,21.0,4.785881797565934,307.0,13.224755700325733,2.0,10.0,13.0,18.0,22.0,4.932051985383757,307.0,8.95114006514658,1.0,5.0,8.0,12.0,21.0,4.657647833029757,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.599348480,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:48,2023-06-02 21:03:16.500000,2023-06-03 21:35:37,
11003,Keller - La Roquette,307.0,2.576547231270358,0.0,1.0,2.0,4.0,9.0,1.9991429046354023,307.0,9.794788273615636,0.0,5.0,7.0,14.0,28.0,6.3266403389082635,307.0,12.371335504885993,2.0,7.0,12.0,16.5,30.0,6.6065098991221785,307.0,20.872964169381106,4.0,17.0,22.0,25.0,32.0,6.182424382905622,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.853420288,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
11004,Charonne - Faubourg Saint-Antoine,307.0,4.397394136807818,1.0,3.0,4.0,5.0,13.0,2.025586266549387,307.0,17.003257328990227,0.0,11.0,18.0,23.5,28.0,8.142721346316689,307.0,21.400651465798045,2.0,15.0,24.0,28.0,33.0,8.65529417300557,307.0,11.791530944625407,0.0,5.0,9.0,18.0,31.0,8.665282314107811,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.684038912,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:48,2023-06-02 21:03:16.500000,2023-06-03 21:35:37,
11006,Ledru-Rollin - Place du Père Chaillet,307.0,2.768729641693811,0.0,1.0,2.0,4.0,11.0,2.153109777565746,307.0,10.247557003257329,0.0,6.0,9.0,15.0,28.0,6.196980518097072,307.0,13.01628664495114,1.0,7.0,13.0,18.5,30.0,6.45469848801328,307.0,22.293159609120522,7.0,16.0,22.0,29.0,36.0,6.666572458937101,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.785016064,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:49,2023-06-02 21:03:17.500000,2023-06-03 21:35:37,
11007,Jean Macé - Faidherbe,307.0,3.501628664495114,0.0,1.0,2.0,5.0,17.0,3.347396405904241,307.0,12.133550488599349,0.0,6.0,10.0,18.5,34.0,8.560344128666834,307.0,15.635179153094462,1.0,8.0,14.0,23.0,51.0,10.45956110520661,307.0,45.25732899022801,10.0,38.0,46.0,54.0,60.0,10.503138499162437,307.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,307,2023-05-31 14:28:24.697068544,2023-05-28 10:50:33,2023-05-29 13:25:34,2023-05-31 09:12:48,2023-06-02 21:03:16.500000,2023-06-03 21:35:37,
